screen_name,id,created_at,text,contributors,is quote,favorite count,in reply to,in reply to id,retweet count,favorited
GiftofSage,905258990715772929,2017-09-06T02:38:56,@clairlemon @QuilletteM It was like I was calmly laying there with my eyes open all night seeing from inside my body.,,False,0,clairlemon,1398479138,0,False
GiftofSage,905259168151560192,2017-09-06T02:39:39,@clairlemon @QuilletteM I wore the cap all night and I could feel it during the experiment.,,False,0,clairlemon,1398479138,0,False
GiftofSage,905259690510209024,2017-09-06T02:41:43,@clairlemon @QuilletteM I've also received EMDR therapy and recovered from a neurosis of a recovered blocked memory stored in my eyes.,,False,0,clairlemon,1398479138,0,False
GiftofSage,905261729109684226,2017-09-06T02:49:49,"https://t.co/jXyY1NHuDw

What @JBuggarauf did was a textbook violent extremist threat.",,False,0,,,0,False
GiftofSage,905273702350192642,2017-09-06T03:37:24,"I'm not watching t.v. at all now. Bye, #MSM You're welcome for the violent extremist I caught.",,False,0,,,0,False
GiftofSage,905302501901180932,2017-09-06T05:31:50,#slingshotnews Should keep a head's up for analysis on the Marine violent extremist.,,False,0,,,0,False
JBuggarauf,905448225053696000,2017-09-06T15:10:53,"@iowahawkblog @Microsoft David, go easy.. he admitted he wasn't a scientist.. https://t.co/HjgCPeivrq",,False,0,iowahawkblog,149913262,0,False
JBuggarauf,905448698947149824,2017-09-06T15:12:46,"@OldMarine1 ..but mostly blows hot air..

(Mornin' Guns..)",,False,0,OldMarine1,72350324,0,False
JBuggarauf,905450494402760705,2017-09-06T15:19:54,"And there's a legal way to get the ""paper"". See US Code passed by Congress.
(Damn democrats think legal is anything… https://t.co/4eODgmrE7M",,True,0,,,0,False
JBuggarauf,905451950212210688,2017-09-06T15:25:42,@SethAMandel @JimW_in_NM With a big enough shovel and sufficient synthetic earth Obama's minions can cover up anything.,,False,1,SethAMandel,150281740,0,False
JBuggarauf,905453033038815233,2017-09-06T15:30:00,@rharrisonfries @JimW_in_NM Maybe not - NYPD is refusing to fingerprint the perps so as not to jeopardize their Dreamer status.,,False,1,JBuggarauf,879898081273159680,1,False
JBuggarauf,905453854342258689,2017-09-06T15:33:16,"@GiftofSage @AriMelber I'm not paying rent for living in your head, but it's nice to know you're still thinking abo… https://t.co/4vQ9N5PGPY",,False,0,GiftofSage,983294221,0,False
GiftofSage,905454837839654914,2017-09-06T15:37:10,You're the best violent extremist on @Twitter https://t.co/rvnG7zV5X7,,True,0,,,0,False
GiftofSage,905455561122177024,2017-09-06T15:40:02,"@jwillia2 @lithub Violent extremist and possible terrorist, @JBuggarauf wants you to read his deleted death threats… https://t.co/scXmXxRfrz",,False,0,jwillia2,276051935,0,False
JBuggarauf,905455851695104000,2017-09-06T15:41:12,Nice of them to demonstrate their capabilities and tactics ahead of time. https://t.co/ct8JVfnUfL,,True,0,,,0,False
GiftofSage,905455876147781634,2017-09-06T15:41:18,"@jwillia2 @lithub I'm not making shit up, he's the first Marine violent extremist. Used real threats of lethality w… https://t.co/AZDjHzU8Rd",,False,0,jwillia2,276051935,0,False
GiftofSage,905456096726458368,2017-09-06T15:42:10,@jwillia2 @lithub I can't stress enough that I am not the fucking one that uses hyperbole. I am dead ASS. Can't mak… https://t.co/9IHmqCwfb7,,False,0,jwillia2,276051935,0,False
GiftofSage,905456201458229248,2017-09-06T15:42:35,@jwillia2 @lithub Download his shit and tell your friends.,,False,0,jwillia2,276051935,0,False
JBuggarauf,905456462389952513,2017-09-06T15:43:37,@GiftofSage @jwillia2 @lithub Nothing has been deleted. I want to make it as easy for you to review and remember as… https://t.co/XeSeZaZVxp,,False,0,GiftofSage,983294221,0,False
GiftofSage,905456697577230336,2017-09-06T15:44:33,You know Twitter has a developer API and I have a CSV of your last 3200 or so tweets cus they aren't deleted when y… https://t.co/9qdaXcEsGJ,,True,0,,,0,False
JBuggarauf,905456797598621697,2017-09-06T15:44:57,"@RyanMaue @JimW_in_NM @IngrahamAngle @SecretaryCarson Well, that's one of 4 possibilities..",,False,0,RyanMaue,16117029,0,False
GiftofSage,905456935884947456,2017-09-06T15:45:30,Do you need to see your own data to make this real? I have every threat you made downloaded with all relevant data… https://t.co/v2xl2LoTHp,,True,0,,,0,False
GiftofSage,905457018315710464,2017-09-06T15:45:50,"You are going to fucking jail, asshole. https://t.co/g2PRmK0Dr0",,True,0,,,0,False
GiftofSage,905457275699167235,2017-09-06T15:46:51,@brokeymcpoverty That's nasty.,,False,0,brokeymcpoverty,15932715,0,False
GiftofSage,905457395555557377,2017-09-06T15:47:20,@VICE Play Magic in college @wizards_magic,,False,0,VICE,23818581,0,False
JBuggarauf,905457829393317888,2017-09-06T15:49:03,"If you have to be a citizen to vote, and to be naturalized as a citizen you need to speak english, why are our ball… https://t.co/0wEa9riFxG",,True,0,,,0,False
GiftofSage,905458242242965504,2017-09-06T15:50:42,"@CornelWest Dr., read some death threats made by a Marine violent extremist. I'm merging tweets today, will post later. #Antifa save lives",,False,0,CornelWest,36743910,0,False
GiftofSage,905459231184359425,2017-09-06T15:54:37,deserving https://t.co/wYJlns6xqz,,True,0,,,0,False
GiftofSage,905460825015627777,2017-09-06T16:00:57,But we don't even have @judaspriest in the Hall of Fame yet.,,False,0,GiftofSage,983294221,0,False
GiftofSage,905461424352309249,2017-09-06T16:03:20,"@LotusOak @andrewmorrisuk I hate to be the one, but medical cannabis.",,False,0,LotusOak,424711422,0,False
GiftofSage,905461749268324352,2017-09-06T16:04:38,@VICE An epic wave of Anarchists.,,False,0,VICE,23818581,0,False
GiftofSage,905462124230660099,2017-09-06T16:06:07,@TimeOutLondon I need Dunkin' / Baskin' to do a vegan one.,,False,0,TimeOutLondon,22906929,0,False
GiftofSage,905462477751758850,2017-09-06T16:07:32,@FortuneMagazine Partially because the president blamed the population for a terror attack just recently.,,False,0,FortuneMagazine,25053299,0,False
JBuggarauf,905462775400374273,2017-09-06T16:08:42,"@DRUDGE_REPORT Um, check the Zoo? Probably took the express bus down HWY 75 and got off  at the Stockbridge park an… https://t.co/7Yat6W1Q2D",,False,1,DRUDGE_REPORT,14669951,0,False
GiftofSage,905463541108424704,2017-09-06T16:11:45,Kim's doctor had to reach his arm inside her and scrape her placenta with his fingernails. True story below. https://t.co/89pJBhgOMA,,True,0,,,0,False
JBuggarauf,905463614458413056,2017-09-06T16:12:03,"@GiftofSage Rent free..  (Thanks for playing, you are fun..I haven't laughed this much since the bug-zapper broke)",,False,0,GiftofSage,983294221,0,False
JBuggarauf,905464152512008192,2017-09-06T16:14:11,"Man, have I got this antifa weenie going hard or what? Told it I'd respond to violence with violence and it can't h… https://t.co/RFSE3fA1hD",,True,1,,,0,False
JBuggarauf,905465065360338949,2017-09-06T16:17:48,"I'll bet an apple fritter in 5 years people will be saying ""Oh yea, I think I remember them.."" https://t.co/3YgOpHt9S6",,True,1,,,0,False
JBuggarauf,905466487212621825,2017-09-06T16:23:27,@DRUDGE_REPORT Interesting concept: Honoring people based on who did or didn't own them.,,False,0,DRUDGE_REPORT,14669951,0,False
JBuggarauf,905468108441128960,2017-09-06T16:29:54,Deja Vu all over again.. https://t.co/TUXwAnGztH,,True,1,,,0,False
JBuggarauf,905468325945212930,2017-09-06T16:30:46,@Harry1T6 @KurtSchlichter @TheDemocrats Like shit through a goose..,,False,0,Harry1T6,234548424,0,False
JBuggarauf,905472347716558854,2017-09-06T16:46:45,"Don't throw logic into this, you'll completely fuck up the narrative.. https://t.co/dTZ77zjWnN",,True,0,,,0,False
GiftofSage,905473441637298176,2017-09-06T16:51:06,"@EboniKWilliams I need you to tell a former Marine to call his fucking lawyer and stop tweeting, he's making death threats involving intim",,False,0,EboniKWilliams,396704627,0,False
JBuggarauf,905473508582424576,2017-09-06T16:51:21,Pretty much sums it up.. (the death screams are the loudest..) https://t.co/ONu4MjevJC,,True,0,,,0,False
GiftofSage,905473861281394688,2017-09-06T16:52:46,"@EboniKWilliams his handle is @JBuggarauf 
He just won't stop threatening to shoot protesters. Read his data. He's even pretending not del'd",,False,0,EboniKWilliams,396704627,0,False
GiftofSage,905474133433208832,2017-09-06T16:53:50,You aren't a target. You are threatening to shoot both sides of a fight not involving you. https://t.co/4lHTTHy9Ka,,True,0,,,0,False
JBuggarauf,905474143428108288,2017-09-06T16:53:53,@zerohedge Anyone who thought otherwise please stop watching the MSM..,,False,0,zerohedge,18856867,0,False
JBuggarauf,905475879387619328,2017-09-06T17:00:47,@GiftofSage Everyone is your fucking target. And I don't stand by and watch assaults.,,False,0,GiftofSage,983294221,0,False
JBuggarauf,905477241995386880,2017-09-06T17:06:12,@MastaKace @CebuSalute @BarackObama Secret Service: Why do you come here every day asking to see Obama? He's not pr… https://t.co/h9liDrpFUq,,False,2,MastaKace,77720897,0,False
JBuggarauf,905478065437892608,2017-09-06T17:09:28,@xmssweetnessx @seymourbutz12 I just wish this was Constitutional too.,,False,1,xmssweetnessx,1345577744,0,False
GiftofSage,905478165539291138,2017-09-06T17:09:52,"Not true. I've never hit anyone at a protest. You are making threats via intimidation, not us. Find any one of us m… https://t.co/IAPD1E9dqf",,True,0,,,0,False
GiftofSage,905478747276619778,2017-09-06T17:12:10,"Yeah, that's a rando profiling for real. https://t.co/kr602IAIGS",,True,0,,,0,False
JBuggarauf,905479897518284802,2017-09-06T17:16:45,@WarHistoryOL $1 a piece?  Aren't YOU the comedian.,,False,0,WarHistoryOL,244912769,0,False
GiftofSage,905480282530336768,2017-09-06T17:18:17,Interesting https://t.co/hTC0AXoZAz,,True,0,,,0,False
GiftofSage,905480533580402690,2017-09-06T17:19:16,kk https://t.co/sn4j0ZHYjM,,True,0,,,0,False
JBuggarauf,905480729122881536,2017-09-06T17:20:03,"@GiftofSage If you've never hit anyone. broken store front windows, burned cars. etc., just protested, than you have nothing to worry about.",,False,0,GiftofSage,983294221,0,False
GiftofSage,905480804247142400,2017-09-06T17:20:21,@RBwalksintoabar @Stage32 I'm actually thinking of taking prisoners. lol,,False,0,RBwalksintoabar,2753205853,0,False
GiftofSage,905480939266027520,2017-09-06T17:20:53,"So, you're still going to shoot people for fighting each other? https://t.co/KydFQClZPL",,True,0,,,0,False
JBuggarauf,905481241893380097,2017-09-06T17:22:05,@DRUDGE_REPORT I guess now I sue the government too when one of those silly things fails and runs into me?,,False,0,DRUDGE_REPORT,14669951,0,False
JBuggarauf,905482378264449024,2017-09-06T17:26:36,"@polNewsInfinity @seymourbutz12 Beg, bitches.. (It won't help but it sorta makes up for your earlier disrespect..)… https://t.co/RYVscf09vm",,False,1,polNewsInfinity,900036640986603525,0,False
JBuggarauf,905483081125003264,2017-09-06T17:29:24,"@zerohedge They've ignored Trump up to now, what changed? 
GOP has the complete power to do what it wants - quit whining bitches.",,False,0,zerohedge,18856867,0,False
GiftofSage,905483460948746240,2017-09-06T17:30:54,I'm going to hopefully work with a source to help expose some unethical human experimentation on the service members of the military.,,False,0,,,0,False
GiftofSage,905484620078219266,2017-09-06T17:35:31,I'm a habitual Anarchist who feeds people from discarded food in bags on the sidewalks of Manhattan whenever I am there. #Anarchism,,False,0,,,0,False
JBuggarauf,905484894356234240,2017-09-06T17:36:36,"@Flash_inthe_Dan @janebrett11 @Rockprincess818 ..and other irrelevant statistics as well, I'm sure.",,False,0,Flash_inthe_Dan,305590095,0,False
GiftofSage,905485269457100803,2017-09-06T17:38:05,THIS https://t.co/XU854Kp1fM,,True,0,,,0,False
JBuggarauf,905485965812129792,2017-09-06T17:40:52,"@GiftofSage This is *my* country - violence is not acceptable, but if you decide to initiate it, know that my respo… https://t.co/EhHq9ZEKyv",,False,0,GiftofSage,983294221,0,False
JBuggarauf,905488276986896384,2017-09-06T17:50:03,"@Mediaite You have the majority of both houses, you have to sell it to the American people. (Maybe you fuckers will… https://t.co/Lc6ifkcQvi",,False,1,Mediaite,29465136,0,False
GiftofSage,905488839149543425,2017-09-06T17:52:17,You are saying you will shoot to kill if we fight? Please just spell it out. I want to make sure you are serious ab… https://t.co/0m6xggZ8m9,,True,0,,,0,False
GiftofSage,905489423864918018,2017-09-06T17:54:36,"If you shoot one of us, you are going to start an actual war. https://t.co/qrS4rjiD1P",,True,0,,,0,False
GiftofSage,905490169033347075,2017-09-06T17:57:34,"Hey, FEDS, tell DT that I'm going to help Franken beat his fucking ass.",,False,0,,,0,False
JBuggarauf,905490490669203460,2017-09-06T17:58:50,"@GiftofSage I can't spell it out any more clearly. Start violence, and the consequences will be unpleasant in the extreme.",,False,0,GiftofSage,983294221,0,False
GiftofSage,905491012818276352,2017-09-06T18:00:55,But how do you decide who started it? https://t.co/CeJSU4xsi5,,True,0,,,0,False
GiftofSage,905491183333515264,2017-09-06T18:01:35,"If I wanted to shoot them, could I just shoot them? Should I do that instead? https://t.co/CeJSU4xsi5",,True,0,,,0,False
JBuggarauf,905491185665327104,2017-09-06T18:01:36,"@GiftofSage You start violence, you start the war, but it would be over quick and one you would lose badly. Adults are tired of your shit.",,False,0,GiftofSage,983294221,0,False
GiftofSage,905491375688429568,2017-09-06T18:02:21,"Um, you can just not show up, you don't have to shoot anyone. Should I shoot them with you? https://t.co/HwNyv7DuS9",,True,0,,,0,False
JBuggarauf,905491875561213952,2017-09-06T18:04:21,"@GiftofSage Protest all you want, but inflict no harm or damage to anyone or anything else. That's your limits.",,False,0,GiftofSage,983294221,0,False
GiftofSage,905492003097542658,2017-09-06T18:04:51,"Or? So, I can shoot them too? https://t.co/bQd79MSz0J",,True,0,,,0,False
JBuggarauf,905492185222709251,2017-09-06T18:05:34,"@GiftofSage Um, you can just protest peacefully and I don't have to respond at all.",,False,0,GiftofSage,983294221,0,False
GiftofSage,905492303791497216,2017-09-06T18:06:03,Can I respond like you? https://t.co/zneTmfSEo8,,True,0,,,0,False
JBuggarauf,905492572583419904,2017-09-06T18:07:07,"@GiftofSage We're going in circles, now. This conversation is over, I have some stocks to trade. See ya...",,False,0,GiftofSage,983294221,0,False
JBuggarauf,905493082090737664,2017-09-06T18:09:08,"@GiftofSage If you defend yourself you have my blessing. If you swing first, you're done.
Simple enough?",,False,0,GiftofSage,983294221,0,False
GiftofSage,905493197450874881,2017-09-06T18:09:36,You blamed us for starting a war you want to start. https://t.co/FGZE7cY1gZ,,True,0,,,0,False
JBuggarauf,905493330703863812,2017-09-06T18:10:07,@GiftofSage I'm watching.,,False,0,GiftofSage,983294221,0,False
GiftofSage,905493646446702592,2017-09-06T18:11:23,And if I want to be at the protest what will happen? https://t.co/pJyf29pq8R,,True,0,,,0,False
JBuggarauf,905494121992871937,2017-09-06T18:13:16,"@0rganists @KeenEyedCat @WinterDaybreak @Skylar_Writer @ObscuredLeg If I say I admit it will it end the BS? If not,… https://t.co/w7CjJSn7xr",,False,0,0rganists,3292300912,0,False
GiftofSage,905503777595248641,2017-09-06T18:51:38,"https://t.co/l4T53acpAe

For the #MSM",,False,0,,,0,False
GiftofSage,905504541415804930,2017-09-06T18:54:40,"https://t.co/dxKqtYqXzc

Against identity politics",,False,0,,,0,False
GiftofSage,905507334998425600,2017-09-06T19:05:46,"""And paradoxically, to heal from trauma, one needs to theorise and intellectualise it.""",,False,0,GiftofSage,983294221,0,False
GiftofSage,905508937293852672,2017-09-06T19:12:08,"https://t.co/DZpMsr5Blw

Riots and rebellions, oh my",,False,0,,,0,False
GiftofSage,905509733083344896,2017-09-06T19:15:18,"@thehill She did that to me. They should pay attention to the Marine making death threats. 
@JBuggarauf",,False,0,thehill,1917731,0,False
GiftofSage,905510223825301504,2017-09-06T19:17:15,I totally agree https://t.co/Q2r7O89vcY,,True,0,,,0,False
GiftofSage,905546021069090817,2017-09-06T21:39:30,https://t.co/EWoGuH7OLJ,,False,0,,,0,False
GiftofSage,905546425425125376,2017-09-06T21:41:06,"So, what if I am going to go hold a club or hit someone who hits me or hold people back from hurting others? https://t.co/pJyf297Phj",,True,0,,,0,False
GiftofSage,905547281847504898,2017-09-06T21:44:30,@telfieapp Dear White People,,False,1,telfieapp,7885972,0,False
GiftofSage,905548103243231233,2017-09-06T21:47:46,@FuckinQueer I give zero fucks about meeting some made up shit about having to agree with anyone anytime ever.,,False,0,FuckinQueer,269491752,0,False
GiftofSage,905551276062253058,2017-09-06T22:00:23,Hilarious https://t.co/YxGeoZfMzA,,True,0,,,0,False
GiftofSage,905553650470313984,2017-09-06T22:09:49,@VICE I don't think they have the right to do that unless he was there as a student when he did it. I'm not into hyper subjective rights.,,False,0,VICE,23818581,0,False
GiftofSage,905554195557834753,2017-09-06T22:11:59,Mustache lawyer https://t.co/AZrbzntczT,,True,0,,,0,False
GiftofSage,905561443554250752,2017-09-06T22:40:47,"https://t.co/LfpsdSB1oF

Electric Wizard - Legalize Drugs and Murder
I am the Witchfinder, @realDonaldTrump",,False,0,,,0,False
GiftofSage,905565472048984065,2017-09-06T22:56:47,That's @HallieJackson and she is awesome https://t.co/ZB1nanqzjP,,True,0,,,0,False
GiftofSage,905566581614358529,2017-09-06T23:01:12,"https://t.co/Fz1WMMDuUx

It's your funeral.",,False,0,,,0,False
JBuggarauf,905584766241480704,2017-09-07T00:13:27,"@GiftofSage Nope.. I'm a lousy conversant and worse negotiator, but I'm pure hell in a firefight, You're warned and… https://t.co/8L8WMu414K",,False,0,GiftofSage,983294221,0,False
JBuggarauf,905587274477219840,2017-09-07T00:23:25,"@nawdawg2 @HumanRightsJim @KurtSchlichter If you have to claim you're to be a logical person, you're not. It's eith… https://t.co/jg4Ox2L28e",,False,0,nawdawg2,796189968037191680,0,False
JBuggarauf,905589810269609984,2017-09-07T00:33:30,"@PoliticalShort @sandboxvet1 @SenatorDurbin @SenFeinstein Article 6:""...no religious Test shall ever be required as… https://t.co/WcZ91T4xiO",,False,4,PoliticalShort,247981000,2,False
JBuggarauf,905592461975621632,2017-09-07T00:44:02,@polNewsInfinity I got a jelly doughnut says Trump released it back channel.,,False,0,polNewsInfinity,900036640986603525,0,False
JBuggarauf,905593289792921602,2017-09-07T00:47:20,"@themissystone @seymourbutz12 @LucidHurricaneX DACA now expires right before the primaries. Missy, don't play poker… https://t.co/5ponacDaBQ",,False,0,themissystone,3675156676,0,False
JBuggarauf,905594617852174336,2017-09-07T00:52:36,"@JMCFRAVA @nawdawg2 @HumanRightsJim @KurtSchlichter So it's ""not to be""? Is that the question?",,False,0,JMCFRAVA,760594619641933824,0,False
JBuggarauf,905595450903863296,2017-09-07T00:55:55,@LouDobbs @seymourbutz12 @POTUS Not at all - R&amp;M have the power to do anything they want. They render themselves irrelevant.,,False,1,LouDobbs,26487169,0,False
GiftofSage,905753974170685440,2017-09-07T11:25:50,@AriMelber Who says I'm not?,,False,0,AriMelber,15441965,0,False
GiftofSage,905754593350516736,2017-09-07T11:28:17,@chrislhayes I wish my mom were dead.,,False,0,chrislhayes,4207961,0,False
GiftofSage,905755663829225472,2017-09-07T11:32:33,@KatTimpf And you're ignorant and feel lucky not to know about Anarchists.,,False,0,KatTimpf,170861207,0,False
GiftofSage,905757833261666304,2017-09-07T11:41:10,B/c that's a girl https://t.co/3j0A8LXQb3,,True,0,,,0,False
GiftofSage,905759103888367616,2017-09-07T11:46:13,"@alwaystheself Start a business, web app, or an expert blog",,False,1,alwaystheself,885594949,0,False
GiftofSage,905760517758697472,2017-09-07T11:51:50,"@politico Because her rapist husband does her math and IT for her, yet a rapist is unfit to be president according… https://t.co/lfpua8tJ94",,False,0,politico,9300262,0,False
GiftofSage,905808221654409217,2017-09-07T15:01:23,@NoFlashCards @alwaystheself What's your blog?,,False,0,NoFlashCards,16950069,0,False
GiftofSage,905826127624761346,2017-09-07T16:12:32,@JBuggarauf You arrested yet?,,False,0,JBuggarauf,879898081273159680,0,False
GiftofSage,905826677862924290,2017-09-07T16:14:44,@JBuggarauf and others on here who are just as stupid - I can download everything you are tweeting and I do. Fuck you.,,False,0,JBuggarauf,879898081273159680,0,False
JBuggarauf,905842625088856064,2017-09-07T17:18:06,Kurt captured it..  must read. https://t.co/6FLJPm4Lne,,True,0,,,0,False
GiftofSage,905845118166601730,2017-09-07T17:28:00,"@LouDobbs The Marine, @JBuggarauf, has been reported to federal law enforcement. Read his data. He's a violent extremist.",,False,0,LouDobbs,26487169,0,False
JBuggarauf,905845167969656832,2017-09-07T17:28:12,"@JMCFRAVA @nawdawg2 @HumanRightsJim @KurtSchlichter Cool, I'll footnote Hamlet. Confusion now hath surrendered his masterpiece.",,False,0,JMCFRAVA,760594619641933824,0,False
GiftofSage,905845280146378752,2017-09-07T17:28:39,@LouDobbs @JBuggarauf I'm only telling @LouDobbs so @JBuggarauf can see that I am still reading his tweets even though he blocked me.,,False,0,GiftofSage,983294221,0,False
JBuggarauf,905845379714867201,2017-09-07T17:29:02,@themissystone @seymourbutz12 @LucidHurricaneX i understand your angst..,,False,1,themissystone,3675156676,0,False
JBuggarauf,905845787363393536,2017-09-07T17:30:40,@CebuSalute Hiding in the blind-spot of transparency.,,False,0,CebuSalute,28985451,0,False
GiftofSage,905846539247128582,2017-09-07T17:33:39,Looks like @JBuggarauf hasn't tweeted for a some hours. Hmmm.,,False,0,,,0,False
JBuggarauf,905847894694957056,2017-09-07T17:39:02,And can write the Lord's prayer in Farsi on the head of a pin- displacing Studebaker Hawk as the new superhero of t… https://t.co/XO7EMX1JCM,,True,0,,,0,False
JBuggarauf,905848645538373632,2017-09-07T17:42:01,"@FoxNews @rains6944 @POTUS Washington DC remains completely unprepared for Hurricane #MAGA, however.",,False,0,FoxNews,1367531,0,False
GiftofSage,905849928731283456,2017-09-07T17:47:07,"@FridaGhitis Well, when does he acknowledge that A's go to meticulous lengths not to kill people unlike the KKK.? W… https://t.co/nCLqQcmhlt",,False,0,FridaGhitis,235199409,0,False
GiftofSage,905850279224115202,2017-09-07T17:48:31,"@NoiseyMusic NNOOOOOOOO

He can hang out with the Anarchists if he wants to dress down like that. Go to Food Not Bombs.",,False,0,NoiseyMusic,251433567,0,False
JBuggarauf,905850367929270272,2017-09-07T17:48:52,"@MilitaryEarth Square that rifle, soldier. That bullet won't go where the scope indicates it will with the rifle at that angle.",,False,1,MilitaryEarth,2357142594,0,False
GiftofSage,905850691595509763,2017-09-07T17:50:09,"@JoyAnnReid Well, yes. But that's a good republican strategy. They know when they have strict dominance.… https://t.co/lxAlAwrZ9D",,False,0,JoyAnnReid,49698134,0,False
JBuggarauf,905850884541710336,2017-09-07T17:50:55,No - the total amount of intelligence allotted to this planet is a constant - only the population is increasing. https://t.co/e2VpYtLUN6,,True,1,,,0,False
JBuggarauf,905851300536922112,2017-09-07T17:52:34,"@FoxNews @rains6944 @FLGovScott Is there any other kind of devastation besides ""catastrophic""?
#redundancyalert",,False,1,FoxNews,1367531,0,False
JBuggarauf,905851616623943680,2017-09-07T17:53:49,"@OldMarine1 You don't think we have enough laws already?

(Morning Guns..)",,False,0,OldMarine1,72350324,0,False
JBuggarauf,905851854877114369,2017-09-07T17:54:46,@DRUDGE_REPORT Effectively lowering the average intelligence of both organizations simultaneously.,,False,0,DRUDGE_REPORT,14669951,0,False
JBuggarauf,905853326482317312,2017-09-07T18:00:37,"Add DACA expires right before midterm primaries and the debt ceiling before Christmas, the GOP better get with the… https://t.co/Sd4K2FyKQS",,True,1,,,1,False
JBuggarauf,905855015532716032,2017-09-07T18:07:20,"@DRUDGE_REPORT Can I pretend I don't see the race of the ""customers""? I don't want to be considered ""racist"" or anything..",,False,1,DRUDGE_REPORT,14669951,0,False
JBuggarauf,905855972953866240,2017-09-07T18:11:08,5 - it's fun pissing them off. https://t.co/2od9gXNlaD,,True,0,,,0,False
JBuggarauf,905858337559871491,2017-09-07T18:20:32,"@tomborelli @rains6944 No, Burien is the America Seattle sees, it's not a microcosm of America as it actually is.",,False,1,tomborelli,54306830,0,False
